,price_reduced_amount,Year Built,Sold Price,Lot SqFt,Baths,Beds,Garage,Type,Tags Count,list_season,sold_season,Region
7434,0.0,1910.0,99.0,4792.0,1.0,3.0,1.0,single_family,8,Spring,Summer,South
7435,0.0,1972.0,29.7,7841.0,1.0,3.0,1.95156591405681,single_family,2,Spring,Summer,South
7437,0.0,1972.0,63.8,21847.145165012695,0.0,0.0,1.95156591405681,single_family,1,Spring,Summer,South
7444,0.0,1963.0,169.9,7440.0,2.0,4.0,1.0,single_family,6,Winter,Winter,South
7445,14000.0,1963.0,309.9,9840.0,3.0,4.0,2.0,single_family,8,Fall,Winter,South
7446,30000.0,1993.0,340.0,10951.0,3.0,3.0,3.0,single_family,16,Fall,Winter,South
7448,5100.0,1981.0,162.5,6348.275229357798,3.0,2.0,2.0,condos,15,Fall,Winter,South
7450,0.0,1995.0,362.0,10799.0,3.0,4.0,3.0,single_family,18,Fall,Winter,South
7451,5000.0,1965.0,210.0,7200.0,2.0,4.0,2.0,single_family,13,Fall,Winter,South
7452,0.0,1979.0,230.0,8377.0,2.0,3.0,2.0,single_family,12,Fall,Winter,South
7453,0.0,2023.0,442.015,21850.0,4.0,4.0,3.0,single_family,12,Fall,Winter,South
7454,2500.0,1962.0,153.0,10285.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
7455,0.0,2008.0,185.0,6970.0,2.0,3.0,2.0,single_family,11,Winter,Winter,South
7456,3000.0,1968.0,188.0,6970.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
7457,18000.0,2014.0,632.5,14375.0,4.0,4.0,3.0,single_family,22,Fall,Winter,South
7458,6000.0,2005.0,165.0,5001.0,2.0,2.0,1.0,single_family,7,Fall,Winter,South
7459,0.0,2017.0,320.0,8398.0,2.0,3.0,3.0,single_family,13,Winter,Winter,South
7461,5000.0,1984.0,220.0,6970.0,2.0,3.0,2.0,single_family,9,Fall,Winter,South
7463,0.0,1928.0,327.5,8159.0,2.0,4.0,2.0,single_family,14,Winter,Winter,South
7464,1900.0,1976.0,238.0,9727.0,3.0,3.0,2.0,single_family,11,Summer,Winter,South
7465,0.0,1956.0,106.0,7841.0,1.0,3.0,1.0,single_family,6,Fall,Winter,South
7466,0.0,2023.0,434.5,10019.0,3.0,3.0,3.0,single_family,11,Summer,Winter,South
7467,0.0,2001.0,209.0,3598.0,2.0,3.0,2.0,single_family,14,Fall,Winter,South
7468,0.0,1950.0,177.5,6203.0,1.0,2.0,1.0,single_family,7,Winter,Winter,South
7470,0.0,2011.0,298.8,7841.0,2.0,3.0,3.0,single_family,19,Winter,Winter,South
7471,0.0,2003.0,272.5,10890.0,2.0,3.0,3.0,single_family,14,Fall,Winter,South
7472,0.0,2016.0,410.0,8202.0,2.0,4.0,2.0,single_family,14,Winter,Winter,South
7473,5000.0,1968.0,200.0,8185.0,3.0,3.0,2.0,single_family,8,Winter,Winter,South
7475,16000.0,2016.0,267.5,6094.0,2.0,3.0,2.0,single_family,13,Fall,Winter,South
7476,0.0,1952.0,163.0,7614.0,1.0,2.0,1.0,single_family,7,Fall,Winter,South
7477,0.0,1948.0,172.5,8350.0,1.0,2.0,1.0,single_family,11,Fall,Winter,South
7478,0.0,2023.0,380.0,9239.0,3.0,4.0,3.0,single_family,13,Fall,Winter,South
7479,0.0,2002.0,339.0,10350.0,2.0,3.0,3.0,single_family,17,Fall,Winter,South
7480,0.0,1961.0,147.0,8777.0,1.0,3.0,2.0,single_family,12,Winter,Winter,South
7481,0.0,1977.0,360.0,6050.0,4.0,3.0,2.0,single_family,17,Winter,Winter,South
7483,2000.0,1968.0,130.0,6490.0,1.0,3.0,1.0,single_family,7,Fall,Winter,South
7484,0.0,2023.0,280.0,21847.145165012695,2.0,3.0,2.0,single_family,14,Fall,Winter,South
7485,7500.0,1991.0,255.0,8002.0,2.0,4.0,2.0,single_family,14,Summer,Winter,South
7486,0.0,1986.0,272.5,10454.0,3.0,3.0,1.0,single_family,13,Winter,Winter,South
7491,21000.0,2004.0,315.0,3920.0,3.0,3.0,2.0,single_family,21,Fall,Winter,South
7492,35000.0,1979.0,205.0,21344.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
7494,0.0,2005.0,707.5,6534.0,3.0,4.0,2.0,single_family,27,Fall,Winter,South
7496,2000.0,2007.0,280.0,1742.0,3.0,3.0,1.0,townhomes,14,Fall,Winter,South
7497,5000.0,1995.0,246.5,4356.0,3.0,2.0,1.4848484848484849,townhomes,22,Fall,Winter,South
7499,32000.0,1996.0,415.0,14375.0,3.0,4.0,2.0,single_family,17,Fall,Winter,South
7500,3000.0,2005.0,270.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,16,Summer,Winter,South
7501,14000.0,2000.0,383.0,5227.0,3.0,3.0,1.95156591405681,single_family,28,Fall,Winter,South
7503,500.0,2005.0,525.0,6348.275229357798,2.0,2.0,1.0,condos,15,Summer,Winter,South
7504,30000.0,2014.0,641.45,6970.0,3.0,5.0,2.0,single_family,22,Fall,Winter,South
7508,10000.0,2019.0,290.0,5227.0,2.0,3.0,1.95156591405681,single_family,5,Fall,Winter,South
7509,0.0,1984.0,238.0,3920.0,2.0,2.0,1.4848484848484849,townhomes,9,Fall,Winter,South
7510,7000.0,2008.0,390.0,1307.0,3.0,3.0,1.0,townhomes,25,Fall,Winter,South
7511,0.0,1947.0,487.0,6970.0,1.0,2.0,1.95156591405681,single_family,6,Spring,Winter,South
7512,100000.0,1961.0,690.0,21847.145165012695,2.233348134991119,3.2282120395327945,1.95156591405681,single_family,6,Fall,Winter,South
7514,15000.0,2008.0,725.0,2614.0,4.0,3.0,1.0,townhomes,18,Fall,Winter,South
7515,5000.0,1982.0,375.0,10890.0,3.0,3.0,1.95156591405681,single_family,12,Fall,Winter,South
7516,0.0,1980.0,310.0,7841.0,1.0,1.0,1.95156591405681,single_family,8,Fall,Winter,South
7517,11000.0,1967.0,399.0,11761.0,3.0,4.0,1.0,single_family,21,Fall,Winter,South
7518,0.0,1997.0,437.0,8712.0,3.0,3.0,2.0,single_family,19,Winter,Winter,South
7520,0.0,2006.0,356.0,8276.0,3.0,3.0,1.0,single_family,8,Fall,Winter,South
7521,0.0,2002.0,650.0,6348.275229357798,3.0,3.0,2.0,condos,25,Winter,Winter,South
7522,0.0,2005.0,350.0,21847.145165012695,3.0,3.0,1.95156591405681,single_family,14,Winter,Winter,South
7523,0.0,2006.0,440.0,2614.0,3.0,3.0,2.0,townhomes,30,Fall,Winter,South
7526,10000.0,2005.0,410.0,3485.0,3.0,3.0,2.0,townhomes,24,Fall,Winter,South
7527,10000.0,2006.0,280.0,6348.275229357798,2.0,2.0,1.0,condos,11,Summer,Winter,South
7528,0.0,1985.0,154.0,2700.0,2.0,3.0,1.4848484848484849,townhomes,6,Fall,Winter,South
7529,0.0,1978.0,340.0,9990.0,3.0,4.0,1.95156591405681,single_family,4,Fall,Winter,South
7530,5000.0,2003.0,430.0,10036.0,3.0,4.0,2.0,single_family,17,Fall,Winter,South
7531,0.0,1955.0,250.0,7250.0,2.0,3.0,1.0,single_family,6,Fall,Winter,South
7533,15100.0,1978.0,374.0,10026.0,3.0,4.0,1.0,single_family,9,Fall,Winter,South
7535,19901.0,1973.0,320.0,20038.0,3.0,3.0,1.0,single_family,10,Summer,Winter,South
7536,10000.0,2005.0,275.0,4678.0,3.0,3.0,1.0,townhomes,6,Summer,Winter,South
7537,0.0,2017.0,401.0,8025.0,4.0,4.0,2.0,single_family,12,Fall,Winter,South
7538,0.0,2019.0,800.0,10181.0,3.0,3.0,1.95156591405681,single_family,17,Fall,Winter,South
7539,0.0,1974.0,265.0,22000.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
7541,0.0,1964.0,285.0,8000.0,2.0,4.0,1.95156591405681,single_family,8,Fall,Winter,South
7542,3000.0,1980.0,118.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,13,Fall,Winter,South
7543,5100.0,1998.0,249.9,2674.0,2.0,3.0,1.0,townhomes,9,Fall,Winter,South
7544,1000.0,2018.0,250.0,2000.0,2.0,3.0,1.4848484848484849,townhomes,12,Fall,Winter,South
7545,0.0,1965.0,285.0,10019.0,2.0,4.0,1.0,single_family,10,Fall,Winter,South
7546,0.0,1880.0,315.0,7405.0,2.0,4.0,1.0,single_family,10,Fall,Winter,South
7547,0.0,1994.0,180.0,2008.0,2.0,3.0,1.0,townhomes,8,Fall,Winter,South
7548,0.0,1978.0,145.0,3300.0,3.0,3.0,1.4848484848484849,townhomes,3,Fall,Winter,South
7549,0.0,2004.0,405.0,14504.0,3.0,5.0,1.95156591405681,single_family,12,Fall,Winter,South
7552,0.0,2007.0,241.0,2420.0,3.0,3.0,1.0,townhomes,6,Fall,Winter,South
7553,0.0,1984.0,217.0,5301.0,3.0,2.0,1.4848484848484849,townhomes,10,Fall,Winter,South
7554,0.0,2007.0,510.0,21970.0,4.0,3.0,4.0,single_family,13,Summer,Winter,South
7555,10000.0,1960.0,250.0,6822.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
7556,0.0,1900.0,280.0,2600.0,2.960835509138381,4.0,2.567741935483871,multi_family,1,Fall,Winter,South
7558,3000.0,1981.0,115.0,6348.275229357798,2.0,2.0,1.5060240963855422,condos,11,Fall,Winter,South
7559,0.0,1978.0,290.0,12197.0,2.0,4.0,1.0,single_family,13,Spring,Winter,South
7560,0.0,1985.0,149.9,4792.0,2.0,3.0,1.4848484848484849,townhomes,3,Fall,Fall,South
7561,0.0,2018.0,450.0,10376.0,2.0,2.0,2.0,single_family,15,Summer,Fall,South
7562,36000.0,1930.0,283.0,9100.0,3.0,5.0,1.95156591405681,single_family,4,Fall,Fall,South
7563,0.0,1951.0,231.0,10220.0,1.0,3.0,1.95156591405681,single_family,9,Fall,Fall,South
7565,0.0,2013.0,300.0,2600.0,2.0,2.0,1.0,townhomes,11,Fall,Fall,South
7566,0.0,2015.0,455.555,10800.0,3.0,4.0,2.0,single_family,15,Fall,Fall,South
7567,0.0,1989.0,390.0,10894.0,3.0,4.0,2.0,single_family,11,Fall,Fall,South
7568,23000.0,2015.0,405.0,7804.0,2.0,3.0,2.0,single_family,20,Summer,Fall,South
7569,6000.0,2005.0,279.0,4497.0,2.0,3.0,2.0,townhomes,11,Fall,Fall,South
7620,0.0,2013.0,295.0,2688.0,3.0,3.0,1.0,townhomes,11,Fall,Winter,Northeast
7621,0.0,1900.0,106.0,871.0,2.960835509138381,3.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
7622,0.0,1900.0,10.0,871.0,6.0,5.0,1.4848484848484849,townhomes,3,Fall,Winter,Northeast
7623,2000.0,1900.0,71.5,871.0,1.0,4.0,1.4848484848484849,townhomes,6,Fall,Winter,Northeast
7624,2100.0,1940.0,100.0,3920.0,1.0,2.0,1.95156591405681,single_family,8,Fall,Winter,Northeast
7625,0.0,1957.0,208.0,8712.0,1.0,3.0,1.95156591405681,single_family,9,Winter,Winter,Northeast
7627,0.0,2019.0,346.0,2370.0,3.0,3.0,2.0,townhomes,13,Winter,Winter,Northeast
7629,0.0,1938.0,195.0,13504.0,1.0,4.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
7630,0.0,1965.0,270.0,8276.0,2.0,3.0,1.95156591405681,single_family,10,Winter,Winter,Northeast
7631,13000.0,2005.0,180.0,6348.275229357798,3.0,3.0,1.5060240963855422,condos,9,Fall,Winter,Northeast
7633,0.0,1928.0,58.0,2178.0,1.0,2.0,1.4848484848484849,townhomes,3,Winter,Winter,Northeast
7634,0.0,1986.0,275.0,9148.0,3.0,3.0,1.0,single_family,7,Summer,Winter,Northeast
7635,0.0,2005.0,242.0,6348.275229357798,2.0,2.0,1.0,condos,10,Fall,Winter,Northeast
7636,0.0,1994.0,241.5,2178.0,3.0,3.0,1.0,townhomes,7,Fall,Winter,Northeast
7637,0.0,2003.0,350.0,13504.0,3.0,3.0,2.0,single_family,8,Fall,Winter,Northeast
7638,0.0,1904.0,274.5,1307.0,2.960835509138381,3.0,2.567741935483871,multi_family,3,Winter,Winter,Northeast
7639,0.0,1953.0,107.0,871.0,1.0,3.0,1.0,townhomes,6,Winter,Winter,Northeast
7640,15000.0,1958.0,237.0,6098.0,2.0,3.0,1.95156591405681,single_family,7,Fall,Winter,Northeast
7641,22501.0,1920.0,305.0,16553.0,2.0,4.0,1.95156591405681,single_family,16,Fall,Winter,Northeast
7642,10000.0,1999.0,229.0,3920.0,2.0,2.0,2.0,condos,9,Fall,Winter,Northeast
7643,0.0,1927.0,225.0,3049.0,2.960835509138381,4.0,2.567741935483871,multi_family,3,Summer,Winter,Northeast
7644,0.0,1913.0,200.0,2178.0,2.960835509138381,4.0,2.567741935483871,multi_family,1,Fall,Winter,Northeast
7645,0.0,1900.0,30.0,1742.0,2.960835509138381,3.0,1.0,multi_family,3,Fall,Winter,Northeast
7646,0.0,2009.0,427.9,13504.0,3.0,3.0,2.0,single_family,15,Winter,Winter,Northeast
7647,0.0,1913.0,200.0,2178.0,2.960835509138381,4.0,2.567741935483871,multi_family,1,Fall,Winter,Northeast
7648,0.0,1900.0,225.0,1307.0,2.960835509138381,4.0,2.567741935483871,multi_family,2,Fall,Winter,Northeast
7649,7000.0,1951.0,225.0,10454.0,1.0,2.0,1.95156591405681,single_family,6,Fall,Winter,Northeast
7650,45100.0,1955.0,283.0,12632.0,2.0,3.0,1.95156591405681,single_family,15,Summer,Winter,Northeast
7651,0.0,1948.0,266.9,11853.0,2.0,3.0,1.95156591405681,single_family,14,Fall,Winter,Northeast
7652,0.0,2023.0,497.9,15246.0,3.0,3.0,2.0,single_family,14,Fall,Winter,Northeast
7653,10000.0,1987.0,260.0,3049.0,3.0,2.0,2.0,single_family,11,Fall,Winter,Northeast
7654,0.0,1988.0,229.995,3920.0,3.0,3.0,2.0,single_family,9,Fall,Winter,Northeast
7656,0.0,1995.0,465.0,9583.0,3.0,3.0,2.0,single_family,13,Fall,Winter,Northeast
7657,0.0,1900.0,230.0,1742.0,3.0,3.0,1.4848484848484849,townhomes,11,Fall,Winter,Northeast
7658,0.0,1923.0,122.5,2178.0,1.0,3.0,1.4848484848484849,townhomes,9,Fall,Winter,Northeast
7659,26000.0,1996.0,475.0,20909.0,4.0,4.0,2.0,single_family,12,Fall,Winter,Northeast
7660,0.0,1907.0,125.0,1307.0,2.0,4.0,1.4848484848484849,townhomes,4,Fall,Winter,Northeast
7661,0.0,1959.0,210.0,12197.0,2.0,3.0,1.95156591405681,single_family,11,Fall,Winter,Northeast
7704,0.0,2021.0,294.0,871.0,3.0,2.0,1.95156591405681,single_family,13,Fall,Winter,South
7705,2600.0,1967.0,360.0,12480.0,2.0,4.0,1.95156591405681,single_family,14,Fall,Winter,South
7706,20900.0,2003.0,400.0,9583.0,2.0,3.0,1.95156591405681,single_family,16,Summer,Fall,South
7707,0.0,1972.0,710.0,21847.145165012695,0.0,3.2282120395327945,1.95156591405681,single_family,0,Fall,Fall,South
7710,0.0,1972.0,534.9,1517.5,0.0,2.0,0.0,condos,0,Summer,Summer,South
7712,0.0,1986.0,430.0,1463.0,2.0,2.0,0.0,condos,0,Summer,Summer,South
7713,0.0,1946.0,500.0,9583.0,1.0,2.0,1.95156591405681,single_family,0,Summer,Summer,South
7716,0.0,1985.0,465.0,1572.0,2.0,2.0,0.0,condos,0,Summer,Summer,South
7739,0.0,1972.0,295.0,1307.0,2.0,2.0,1.5060240963855422,condos,21,Fall,Winter,West
7740,0.0,1974.0,500.0,6098.0,2.0,4.0,1.0,single_family,13,Fall,Winter,West
7741,15100.0,1973.0,440.0,7405.0,2.0,3.0,2.0,single_family,17,Summer,Winter,West
7742,0.0,1971.0,424.099,15682.0,2.0,3.0,4.0,single_family,18,Fall,Winter,West
7743,0.0,1976.0,435.0,6970.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
7744,0.0,1964.0,465.0,9583.0,2.0,3.0,2.0,single_family,18,Fall,Winter,West
7745,38000.0,2000.0,700.0,9583.0,3.0,4.0,3.0,single_family,26,Fall,Winter,West
7746,0.0,1970.0,370.0,7405.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
7747,15000.0,1996.0,705.0,10454.0,2.0,3.0,3.0,single_family,22,Fall,Winter,West
7748,4000.0,1977.0,425.0,6970.0,2.0,4.0,2.0,single_family,15,Summer,Winter,West
7751,0.0,2021.0,429.0,1742.0,3.0,3.0,1.0,townhomes,9,Winter,Winter,West
7756,22500.0,2002.0,385.0,2614.0,3.0,3.0,1.0,single_family,9,Summer,Winter,West
7759,0.0,2021.0,405.0,1742.0,3.0,3.0,1.0,single_family,13,Fall,Winter,West
7761,0.0,1971.0,375.0,6534.0,2.0,3.0,2.0,single_family,16,Fall,Winter,West
7764,0.0,1993.0,560.0,6534.0,3.0,4.0,2.0,single_family,18,Fall,Winter,West
7766,23000.0,1946.0,345.0,6098.0,1.0,2.0,1.0,single_family,15,Summer,Winter,West
7767,10000.0,2020.0,415.0,1307.0,3.0,3.0,2.0,townhomes,11,Fall,Winter,West
7768,0.0,2001.0,826.0,10454.0,3.0,3.0,3.0,single_family,19,Fall,Winter,West
7769,0.0,1976.0,400.0,7841.0,2.0,3.0,2.0,single_family,15,Fall,Winter,West
7770,10600.0,1971.0,465.0,6970.0,2.0,3.0,2.0,single_family,19,Summer,Winter,West
7771,0.0,1965.0,440.0,7841.0,3.0,4.0,2.0,single_family,22,Fall,Winter,West
7772,0.0,2007.0,490.0,3920.0,2.0,3.0,2.0,single_family,19,Fall,Winter,West
7774,0.0,1934.0,250.0,8276.0,1.0,2.0,1.95156591405681,single_family,7,Fall,Winter,West
7775,0.0,1930.0,505.0,4792.0,1.0,4.0,1.0,single_family,13,Fall,Winter,West
7776,0.0,2005.0,515.0,6098.0,2.0,3.0,2.0,single_family,15,Summer,Winter,West
7777,25000.0,1934.0,300.0,16117.0,2.0,2.0,1.95156591405681,single_family,10,Summer,Winter,West
7778,0.0,1975.0,265.3,1307.0,2.0,2.0,1.4848484848484849,townhomes,13,Fall,Winter,West
7824,5100.0,1973.0,415.0,9344.0,2.0,3.0,2.0,single_family,11,Summer,Winter,West
7825,5000.0,1982.0,200.0,677.0,1.0,1.0,1.0,multi_family,8,Spring,Winter,West
7827,0.0,1967.0,359.9,6810.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,West
7828,8000.0,1981.0,186.0,751.0,1.0,1.0,1.0,multi_family,9,Fall,Winter,West
7829,0.0,1930.0,675.0,6521.0,1.0,2.0,1.0,single_family,7,Winter,Winter,West
7831,16000.0,1980.0,525.0,12197.0,2.0,3.0,2.0,single_family,15,Fall,Winter,West
7832,0.0,1973.0,385.0,8006.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
7834,0.0,1993.0,500.0,4696.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
7835,0.0,2005.0,690.0,8880.0,4.0,4.0,3.0,single_family,13,Fall,Winter,West
7836,0.0,1993.0,498.0,5528.0,2.0,3.0,2.0,single_family,12,Fall,Winter,West
7837,16000.0,1979.0,340.0,8018.0,2.0,2.0,2.0,single_family,5,Summer,Winter,West
7838,4000.0,1956.0,345.0,6887.0,2.0,4.0,1.95156591405681,single_family,6,Summer,Winter,West
7841,0.0,2019.0,825.0,5751.0,4.0,5.0,3.0,single_family,16,Fall,Winter,West
7842,0.0,1956.0,432.0,7410.0,2.0,5.0,1.95156591405681,single_family,4,Fall,Winter,West
7843,25000.0,1986.0,745.0,7675.0,3.0,3.0,2.0,single_family,14,Fall,Winter,West
7844,0.0,1961.0,700.0,17424.0,3.0,3.0,2.0,single_family,16,Fall,Winter,West
7845,9910.0,2000.0,436.0,1065.0,3.0,2.0,2.0,townhomes,6,Summer,Winter,West
7847,0.0,1943.0,827.522,8050.0,2.0,3.0,2.0,single_family,13,Fall,Winter,West
7848,14000.0,1996.0,255.0,1120.0,1.0,2.0,1.0,multi_family,9,Fall,Winter,West
7851,2000.0,1965.0,267.0,1213.0,2.0,2.0,1.4848484848484849,townhomes,7,Fall,Winter,West
7852,0.0,1948.0,180.0,7867.0,1.0,2.0,1.95156591405681,single_family,2,Fall,Winter,West
7853,0.0,2011.0,448.0,8940.0,2.0,4.0,3.0,single_family,12,Fall,Winter,West
7854,0.0,1989.0,540.0,13939.0,2.0,3.0,2.0,single_family,11,Fall,Winter,West
7855,0.0,1999.0,271.5,924.0,1.0,1.0,1.0,multi_family,13,Fall,Winter,West
7856,0.0,1979.0,345.0,9304.0,2.0,3.0,2.0,single_family,6,Fall,Winter,West
7857,0.0,1958.0,350.0,9118.0,2.0,3.0,1.0,single_family,8,Winter,Winter,West
7859,10000.0,2001.0,470.0,4499.0,2.0,3.0,2.0,single_family,10,Fall,Winter,West
7860,0.0,1960.0,389.9,7148.0,2.0,3.0,1.95156591405681,single_family,8,Fall,Winter,West
7862,5000.0,2011.0,755.0,6528.0,5.0,4.0,3.0,single_family,16,Summer,Winter,West
7863,0.0,1955.0,390.0,11761.0,2.0,3.0,1.95156591405681,single_family,6,Fall,Winter,West
7864,0.0,1957.0,349.9,7126.0,2.0,3.0,1.95156591405681,single_family,7,Fall,Winter,West
7865,0.0,1995.0,315.0,3027.0,4.0,3.0,1.4848484848484849,townhomes,15,Winter,Winter,South
7866,0.0,2001.0,245.0,8276.0,2.0,3.0,1.95156591405681,single_family,8,Winter,Winter,South
7867,0.0,1951.0,441.0,6882.0,1.0,2.0,1.95156591405681,single_family,12,Winter,Winter,South
7868,0.0,1924.0,315.0,5075.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
7869,0.0,1956.0,240.0,13464.0,2.0,3.0,1.0,single_family,12,Summer,Winter,South
7872,30000.0,2004.0,515.0,17860.0,3.0,4.0,2.0,single_family,14,Fall,Winter,South
7873,0.0,1920.0,102.0,2662.0,2.0,3.0,1.95156591405681,single_family,8,Fall,Winter,South
7874,0.0,1922.0,288.0,11539.0,2.0,3.0,1.95156591405681,single_family,3,Fall,Winter,South
7876,0.0,1910.0,524.95,2749.0,3.0,3.0,1.95156591405681,single_family,9,Winter,Winter,South
7877,14050.0,2013.0,545.9,3485.0,3.0,4.0,2.0,townhomes,14,Summer,Winter,South
7878,0.0,1954.0,120.0,7754.0,1.0,3.0,1.95156591405681,single_family,6,Fall,Winter,South
7879,0.0,1950.0,389.5,7841.0,2.0,4.0,1.95156591405681,single_family,4,Winter,Winter,South
7880,0.0,1964.0,160.0,7501.0,1.0,3.0,1.95156591405681,single_family,5,Winter,Winter,South
7881,0.0,1958.0,292.5,19741.0,2.0,3.0,1.95156591405681,single_family,8,Winter,Winter,South
7882,0.0,1940.0,705.0,7349.0,2.0,3.0,1.95156591405681,single_family,7,Winter,Winter,South
7883,0.0,2013.0,485.0,2810.0,3.0,3.0,2.0,townhomes,17,Fall,Winter,South
7884,0.0,1986.0,332.0,11282.0,2.0,4.0,1.95156591405681,single_family,8,Fall,Winter,South
7887,20000.0,1958.0,555.0,6499.0,3.0,4.0,1.95156591405681,single_family,12,Fall,Winter,South
7888,19600.0,1954.0,239.9,14810.0,1.0,3.0,1.0,single_family,9,Fall,Winter,South
7889,0.0,1963.0,375.0,11757.0,2.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
7891,0.0,1900.0,299.0,1520.0,1.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
7892,0.0,1925.0,759.0,2814.0,5.0,4.0,1.95156591405681,single_family,11,Fall,Winter,South
7893,19950.0,1940.0,575.0,18731.0,4.0,3.0,1.0,single_family,11,Fall,Winter,South
7894,0.0,1919.0,505.0,2322.0,2.0,3.0,1.4848484848484849,townhomes,12,Winter,Winter,South
7895,0.0,1950.0,450.0,21371.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,South
7896,0.0,1900.0,730.0,4090.0,3.0,3.0,2.0,single_family,11,Fall,Winter,South
7898,10000.0,2009.0,340.0,12031.0,3.0,6.0,1.0,single_family,10,Fall,Winter,South
7899,0.0,1989.0,475.0,14331.0,3.0,4.0,1.0,single_family,20,Winter,Winter,South
7900,0.0,1965.0,376.5,20835.0,3.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
7901,0.0,1987.0,387.9,12580.0,3.0,4.0,1.95156591405681,single_family,11,Winter,Winter,South
7902,5100.0,1920.0,295.0,6348.275229357798,1.0,1.0,1.0,condos,14,Fall,Winter,South
7903,0.0,1920.0,298.897,8960.0,1.0,2.0,1.95156591405681,single_family,11,Winter,Winter,South
7904,0.0,1910.0,699.0,21847.145165012695,3.0,3.0,1.0,single_family,18,Fall,Winter,South
7905,0.0,1945.0,239.0,6251.0,1.0,2.0,1.95156591405681,single_family,9,Winter,Winter,South
7906,30100.0,1948.0,525.0,6534.0,4.0,4.0,1.95156591405681,single_family,12,Winter,Winter,South
7907,0.0,1902.0,188.0,3241.0,2.0,4.0,1.4848484848484849,townhomes,3,Winter,Winter,Northeast
7908,0.0,1900.0,285.0,2100.0,2.0,3.0,1.4848484848484849,townhomes,5,Fall,Winter,Northeast
7909,0.0,1876.0,150.0,1442.0,2.960835509138381,4.0,2.567741935483871,multi_family,0,Winter,Winter,Northeast
7910,0.0,1876.0,150.0,1442.0,2.960835509138381,4.0,2.567741935483871,multi_family,0,Winter,Winter,Northeast
7911,0.0,1896.0,105.0,1612.0,1.0,5.0,1.4848484848484849,townhomes,4,Summer,Winter,Northeast
7912,0.0,1910.0,150.0,1530.0,1.0,4.0,1.4848484848484849,townhomes,2,Fall,Winter,Northeast
7913,0.0,1930.0,275.0,3001.0,1.0,3.0,1.95156591405681,single_family,4,Fall,Winter,Northeast
7914,10000.0,1907.0,200.0,3877.0,2.0,5.0,1.4848484848484849,townhomes,3,Fall,Winter,Northeast
7915,0.0,1989.0,360.0,6348.275229357798,2.0,2.0,1.0,condos,10,Fall,Winter,Northeast
7916,10000.0,1911.0,240.0,6020.0,2.960835509138381,4.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
7917,0.0,1836.0,100.0,1019.0,1.0,2.0,1.4848484848484849,townhomes,3,Fall,Winter,Northeast
7918,15500.0,1910.0,280.0,2000.0,2.0,3.0,1.0,single_family,7,Summer,Winter,Northeast
7919,0.0,1958.0,465.0,7701.0,2.0,3.0,1.95156591405681,single_family,9,Fall,Winter,Northeast
7920,0.0,1886.0,210.0,2484.0,2.960835509138381,4.0,2.567741935483871,multi_family,3,Fall,Winter,Northeast
7921,0.0,1914.0,140.0,1412.0,1.0,3.0,1.95156591405681,single_family,4,Fall,Winter,Northeast
7922,0.0,2015.0,400.0,6348.275229357798,3.0,3.0,1.0,condos,12,Fall,Winter,Northeast
7923,0.0,2002.0,685.0,0.0,3.0,3.0,1.0,townhomes,14,Summer,Winter,Northeast
7924,0.0,1887.0,200.0,2614.0,2.0,3.0,1.95156591405681,single_family,5,Fall,Winter,Northeast
7926,0.0,1925.0,295.0,2461.0,1.0,4.0,1.4848484848484849,townhomes,7,Summer,Winter,Northeast
7927,0.0,2005.0,400.0,6348.275229357798,4.0,4.0,2.0,condos,11,Fall,Winter,Northeast
7929,0.0,1896.0,250.0,4199.0,2.0,4.0,2.0,single_family,6,Fall,Winter,Northeast
7930,0.0,1892.0,221.0,2601.0,2.960835509138381,4.0,2.567741935483871,multi_family,4,Spring,Winter,Northeast
7931,0.0,1910.0,220.0,1612.0,2.0,4.0,1.4848484848484849,townhomes,3,Fall,Winter,Northeast
7932,0.0,1897.0,153.0,2178.0,1.0,3.0,1.95156591405681,single_family,8,Fall,Winter,Northeast
7933,5000.0,1891.0,120.0,1455.0,2.0,3.0,1.4848484848484849,townhomes,4,Fall,Winter,Northeast
7934,0.0,1887.0,147.0,1250.0,1.0,2.0,1.4848484848484849,townhomes,3,Fall,Winter,Northeast
